IssuerId,IssuerId2,BusinessDate,StateCode,SourceName,NetworkName,NetworkURL,custnum,MarketCoverage,DentalOnlyPlan
31319,31319,2019-10-02,VA,SERFF,Delta Dental Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,Individual,Yes
34587,34587,2019-10-02,VA,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),Yes
35801,35801,2019-10-02,VA,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
38234,38234,2019-10-02,VA,SERFF,OAMC_Virginia_Coastal VA,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),Yes
38234,38234,2019-10-02,VA,SERFF,OAMC_Virginia_Aetna Whole Health,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,Individual,Yes
38234,38234,2019-10-02,VA,SERFF,OAMC_Virginia_Off Exchange,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),Yes
40308,40308,2019-10-02,VA,SERFF,Regional Preferred Provider Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BP_DC_SP1&sType=M,13,Individual,Yes
40308,40308,2019-10-02,VA,SERFF,Preferred Dental PPO National,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=DENT_PR1&sType=D,14,Individual,No
40308,40308,2019-10-02,VA,SERFF,Regional Preferred Participating Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=DENT_PR1&sType=D,15,Individual,No
40308,40308,2019-10-02,VA,SERFF,Regional Preferred Participating Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=DENT_TR1&sType=D,16,Individual,No
40308,40308,2019-10-02,VA,SERFF,Regional Preferred Provider Network,https://member.carefirst.com/wpsm/portal/Member/public/findaprovider?plan=BCBP_DC_SP1&sType=M,17,Individual,No
42808,42808,2019-10-02,VA,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,18,Individual,No
44721,44721,2019-10-02,VA,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,19,Individual,No
51207,51207,2019-10-02,VA,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,Individual,No
54965,54965,2019-10-02,VA,SERFF,Dominion DHMO Network,https://www.dominiondental.com/files/Dentist_Directories/va_select_plan_provider_list.pdf,13,SHOP (Small Group),Yes
54965,54965,2019-10-02,VA,SERFF,Dominion PPO Network,https://www.dominiondental.com/files/Dentist_Directories/va_ppo_provider_list.pdf,13,SHOP (Small Group),No
66599,66599,2019-10-02,VA,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,Individual,No
72006,72006,2019-10-02,VA,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,14,Individual,No
72006,72006,2019-10-02,VA,SERFF,EHB Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,Individual,Yes
72006,72006,2019-10-02,VA,SERFF,Family Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
72006,72006,2019-10-02,VA,SERFF,Family Enhanced Dental Plan (High),https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),Yes
72804,72804,2019-10-02,VA,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,SHOP (Small Group),Yes
72869,72869,2019-10-02,VA,SERFF,"DenteMax, LLC",www.dentemax.com,13,SHOP (Small Group),Yes
77146,77146,2019-10-02,VA,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,Individual,Yes
78800,78800,2019-10-02,VA,SERFF,Connection Dental,www.PPOUSA.com,13,Individual,Yes
88380,88380,2019-10-02,VA,SERFF,Pathway X Tiered Hospital with Dental,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YTY,13,SHOP (Small Group),Yes
95185,95185,2019-10-02,VA,SERFF,Kaiser Foundation Health Plan of Mid Atlantic States Incorporated Signature,http://www.geoaccess.com/Kaiser/po/Begin.asp?srchtype=LOOKUP&exchange=TRUE&prodid=3412561,13,Individual,Yes
97762,97762,2019-10-02,VA,SERFF,Dentegra Dental PPO,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
97927,97927,2019-10-02,VA,SERFF,DentaQuest Virginia EPO Inc.,www.dentaquest.com,14,Individual,Yes
97927,97927,2019-10-02,VA,SERFF,DentaQuest Virginia PPO Inc.,www.dentaquest.com,13,SHOP (Small Group),Yes
99663,99663,2019-10-02,VA,SERFF,POS_Virginia,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,2019-10-02,VA,SERFF,POS_VA_Bon Secours,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,2019-10-02,VA,SERFF,POS_VA_Bon Secours_Tiered,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,2019-10-02,VA,SERFF,POS_VA_Southside,http://va.coventryproviders.com,13,SHOP (Small Group),Yes
99663,99663,2019-10-02,VA,SERFF,POS_VA_Southside Tiered,http://va.coventryproviders.com,14,Individual,No
17919,17919,2019-10-02,WV,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,SHOP (Small Group),No
17919,17919,2019-10-02,WV,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
31274,31274,2019-10-02,WV,SERFF,Highmark WV PPO,https://provdir.highmarkbcbswv.com/?brand=HWV,13,SHOP (Small Group),No
47107,47107,2019-10-02,WV,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,Individual,No
47152,47152,2019-10-02,WV,SERFF,Connection Dental,www.PPOUSA.com,13,SHOP (Small Group),Yes
52120,52120,2019-10-02,WV,SERFF,Lincoln DentalConnect?,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,Individual,Yes
53843,53843,2019-10-02,WV,SERFF,Dentegra Insurance Company,http://www.dentegra.com/find-a-dentist,14,Individual,Yes
55565,55565,2019-10-02,WV,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),Yes
63300,63300,2019-10-02,WV,SERFF,Ameritas PPO Dental Network,www.ameritasgroup.com,13,SHOP (Small Group),Yes
67072,67072,2019-10-02,WV,SERFF,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
75441,75441,2019-10-02,WV,SERFF,"DenteMax, LLC",www.dentemax.com,13,Individual,Yes
76526,76526,2019-10-02,WV,SERFF,Delta Dental PPO,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),No
94562,94562,2019-10-02,WV,SERFF,EHB Basic Dental Plan (Low),https://metlocator.metlife.com/metlocator/execute/Search?,14,SHOP (Small Group),No
96480,96480,2019-10-02,WV,SERFF,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,14,Individual,No
21989,21989,2019-10-01,AK,HIOS,Delta Dental Premier,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,16,SHOP (Small Group),No
21989,21989,2019-10-01,AK,HIOS,Delta Dental PPO,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,17,SHOP (Small Group),No
38344,38344,2019-10-01,AK,HIOS,HeritagePlus and Dental,https://premera.vitalschoice.com/#/?ci=premeraak&network_id=4,19,SHOP (Small Group),No
38344,38344,2019-10-01,AK,HIOS,Dental,https://premera.vitalschoice.com/#/?ci=premeraak&network_id=7,20,Individual,No
38344,38344,2019-10-01,AK,HIOS,HeritagePlus,https://premera.vitalschoice.com/#/?ci=premeraak&network_id=4,13,Individual,Yes
45858,45858,2019-10-01,AK,HIOS,Ameritas PPO Dental Network,www.ameritas.com,14,Individual,Yes
47904,47904,2019-10-01,AK,HIOS,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
47904,47904,2019-10-01,AK,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,SHOP (Small Group),Yes
58670,58670,2019-10-01,AK,HIOS,Indemnity,Indemnity,13,Individual,Yes
73836,73836,2019-10-01,AK,HIOS,Endeavor Providence,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,14,Individual,No
73836,73836,2019-10-01,AK,HIOS,Endeavor Select,https://www.modahealth.com/ProviderSearch/faces/webpages/home.xhtml,13,Individual,Yes
74819,74819,2019-10-01,AK,HIOS,BEST Life Nationwide,https://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
81761,81761,2019-10-01,AK,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),Yes
84394,84394,2019-10-01,AK,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,Individual,Yes
12538,12538,2019-10-01,AL,HIOS,BEST Life Nationwide,https://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
17017,17017,2019-10-01,AL,HIOS,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,13,Individual,No
18756,18756,2019-10-01,AL,HIOS,Preferred Dentist Program-PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,Individual,No
28725,28725,2019-10-01,AL,HIOS,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,Individual,No
28725,28725,2019-10-01,AL,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,Individual,No
28732,28732,2019-10-01,AL,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),No
28899,28899,2019-10-01,AL,HIOS,Ameritas PPO Dental Network,www.ameritas.com,13,Individual,No
39951,39951,2019-10-01,AL,HIOS,Assurant Dental Networks,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,SHOP (Small Group),No
44580,44580,2019-10-01,AL,HIOS,Birmingham PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=808,13,Individual,No
44580,44580,2019-10-01,AL,HIOS,Huntsville PPOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=809,13,SHOP (Small Group),No
44580,44580,2019-10-01,AL,HIOS,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,Individual,No
44580,44580,2019-10-01,AL,HIOS,Humana/ChoiceCare Network PPO,https://www.humana.com/finder/search?customerId=1059&pfpkey=124,14,Individual,No
44785,44785,2019-10-01,AL,HIOS,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,15,SHOP (Small Group),Yes
44785,44785,2019-10-01,AL,HIOS,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,14,Individual,No
44785,44785,2019-10-01,AL,HIOS,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,17,SHOP (Small Group),No
46944,46944,2019-10-01,AL,HIOS,BCBSAL PPO,https://www.bcbsal.org/webapps/providerfinderplus,18,SHOP (Small Group),Yes
46944,46944,2019-10-01,AL,HIOS,BCBSAL Dental,https://www.bcbsal.org/webapps/providerfinderplus,18,Individual,Yes
60075,60075,2019-10-01,AL,HIOS,DenteMax,https://www.truassure.com/find-a-provider,13,SHOP (Small Group),Yes
68259,68259,2019-10-01,AL,HIOS,AL IEX Choice,http://www.uhc.com/find-a-physician/xalchoice,13,Individual,Yes
68259,68259,2019-10-01,AL,HIOS,AL IEX Compass,http://www.uhc.com/find-a-physician/xalcompass,13,SHOP (Small Group),Yes
68707,68707,2019-10-01,AL,HIOS,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
77233,77233,2019-10-01,AL,HIOS,Dentegra Dental PPO,www.dentegra.com/find-a-dentist,18,Individual,No
82285,82285,2019-10-01,AL,HIOS,Delta Dental PPO,www.deltadentalins.com/find-a-dentist,13,SHOP (Small Group),Yes
12303,12303,2019-10-01,AZ,HIOS,DSM USA Insurance Company,https://govservices.dentaquest.com/Router.jsp?component=Main&source=Logon&action=ProviderDirectory2&state=AZ&locale=en,14,SHOP (Small Group),Yes
13576,13576,2019-10-01,AZ,HIOS,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,15,SHOP (Small Group),Yes
17100,17100,2019-10-01,AZ,HIOS,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_AZ&planType=DPPO&networkID=2,16,SHOP (Small Group),Yes
17454,17454,2019-10-01,AZ,HIOS,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,No
18156,18156,2019-10-01,AZ,HIOS,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,Individual,Yes
20128,20128,2019-10-01,AZ,HIOS,Combined Dental Network,www.TDAdental.com; www.stratose.com/find-a-provider,13,SHOP (Small Group),Yes
21463,21463,2019-10-01,AZ,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),Yes
23307,23307,2019-10-01,AZ,HIOS,Phoenix HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=762,13,SHOP (Small Group),No
23307,23307,2019-10-01,AZ,HIOS,Tucson HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=801,13,Individual,No
24106,24106,2019-10-01,AZ,HIOS,DenteMax,https://www.truassure.com/find-a-provider,14,Individual,No
30045,30045,2019-10-01,AZ,HIOS,PPO plus Premier,https://www.deltadentalaz.com,14,SHOP (Small Group),No
31957,31957,2019-10-01,AZ,HIOS,United of Omaha Network,www.mutualofomaha.com/dental,13,Individual,Yes
33851,33851,2019-10-01,AZ,HIOS,Premier Access Dental,https://www.premierlife.com/providersearch,13,SHOP (Small Group),Yes
51485,51485,2019-10-01,AZ,HIOS,AZ PPO,https://www.healthnet.com/doctorsearch/azmarketplace,13,SHOP (Small Group),Yes
53613,53613,2019-10-01,AZ,HIOS,Premier,https://www.emihealth.com/emi/members/provider-search.aspx,13,SHOP (Small Group),Yes
53613,53613,2019-10-01,AZ,HIOS,Advantage,https://www.emihealth.com/emi/members/provider-search.aspx,13,Individual,No
53901,53901,2019-10-01,AZ,HIOS,Statewide HMO,https://www.azblue.com/HMO,13,SHOP (Small Group),Yes
53901,53901,2019-10-01,AZ,HIOS,Alliance,https://www.azblue.com/Alliance,13,Individual,Yes
53901,53901,2019-10-01,AZ,HIOS,Select,https://www.azblue.com/Select,14,Individual,Yes
53901,53901,2019-10-01,AZ,HIOS,Secure,https://www.azblue.com/Secure,13,Individual,No
53901,53901,2019-10-01,AZ,HIOS,Statewide PPO,https://www.azblue.com/PPO,14,Individual,No
58292,58292,2019-10-01,AZ,HIOS,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,Individual,No
59748,59748,2019-10-01,AZ,HIOS,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,13,SHOP (Small Group),Yes
65441,65441,2019-10-01,AZ,HIOS,PHX Choice - HMO Ind - Wide,https://www.phxchoice.com/ProviderDirectory,13,SHOP (Small Group),Yes
65441,65441,2019-10-01,AZ,HIOS,PHX Choice Plus - HMO Ind - Wide,https://www.phxchoice.com/ProviderDirectory,13,SHOP (Small Group),Yes
65441,65441,2019-10-01,AZ,HIOS,PHX Choice - HMO Ind - Abrazo+PCH,https://www.phxchoice.com/ProviderDirectory,13,SHOP (Small Group),No
65441,65441,2019-10-01,AZ,HIOS,PHX Choice Plus - HMO Ind - Abrazo+PCH,https://www.phxchoice.com/ProviderDirectory,13,Individual,No
65441,65441,2019-10-01,AZ,HIOS,PHX Choice - HMO Ind - Abrazo,https://www.phxchoice.com/ProviderDirectory,13,SHOP (Small Group),Yes
65441,65441,2019-10-01,AZ,HIOS,PHX Choice Plus - HMO Ind - Abrazo,https://www.phxchoice.com/ProviderDirectory,13,Individual,No
66105,66105,2019-10-01,AZ,HIOS,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,14,Individual,No
66915,66915,2019-10-01,AZ,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,15,Individual,No
70239,70239,2019-10-01,AZ,HIOS,Health Choice Essential,healthchoiceessential.com/members/FindProvider.aspx,16,Individual,No
70239,70239,2019-10-01,AZ,HIOS,Health Choice Value,healthchoiceessential.com/members/FindProvider.aspx,13,SHOP (Small Group),Yes
77352,77352,2019-10-01,AZ,HIOS,BEST Life Nationwide,https://www.bestlife.com/exchange/provider.html,13,SHOP (Small Group),Yes
78611,78611,2019-10-01,AZ,HIOS,HMO_AZ_Banner,https://www.aetna.com/individuals-families/cb/maricopa-co/provider-search/banner.html,13,Individual,Yes
79500,79500,2019-10-01,AZ,HIOS,Careington Maximum Care Network,www.careington.com/co/maxcare,13,SHOP (Small Group),Yes
83130,83130,2019-10-01,AZ,HIOS,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,Yes
83130,83130,2019-10-01,AZ,HIOS,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,SHOP (Small Group),Yes
86830,86830,2019-10-01,AZ,HIOS,Arizona Dental Network,http://www.cigna.com/ifp-providers,13,SHOP (Small Group),Yes
90264,90264,2019-10-01,AZ,HIOS,Ameritas PPO Dental Network,www.ameritas.com,13,Individual,Yes
91450,91450,2019-10-01,AZ,HIOS,AZ HMO CommunityCare SBG/SHOP Network,https://www.healthnet.com/doctorsearch/azmarketplace,13,SHOP (Small Group),Yes
91450,91450,2019-10-01,AZ,HIOS,AZ HMO Statewide,https://www.healthnet.com/doctorsearch/azmarketplace,13,SHOP (Small Group),No
91450,91450,2019-10-01,AZ,HIOS,AZ HMO CommunityCare IFP/FFM Network,https://www.healthnet.com/doctorsearch/azmarketplace,13,Individual,No
97667,97667,2019-10-01,AZ,HIOS,Arizona HMO-IFP Network,http://www.cigna.com/ifp-providers,13,SHOP (Small Group),Yes
98971,98971,2019-10-01,AZ,HIOS,AZ SHOP Choice Plus,http://www.uhc.com/find-a-physician/shopazchoiceplus,13,Individual,Yes
98971,98971,2019-10-01,AZ,HIOS,AZ IEX Compass,http://www.uhc.com/find-a-physician/xazcompass,13,SHOP (Small Group),Yes
99180,99180,2019-10-01,AZ,HIOS,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,14,SHOP (Small Group),Yes
99180,99180,2019-10-01,AZ,HIOS,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,15,Individual,Yes
99180,99180,2019-10-01,AZ,HIOS,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,15,SHOP (Small Group),Yes
12438,12438,2019-10-01,FL,HIOS,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,SHOP (Small Group),No
15833,15833,2019-10-01,FL,HIOS,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,Individual,No
15833,15833,2019-10-01,FL,HIOS,Managed DentalGuard,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
15833,15833,2019-10-01,FL,HIOS,DentalGuard Preferred - Individual,https://dentalexchange.guardianlife.com/providersearch,13,Individual,Yes
15833,15833,2019-10-01,FL,HIOS,Managed DentalGuard - Individual,https://dentalexchange.guardianlife.com/providersearch,13,Individual,No
15980,15980,2019-10-01,FL,HIOS,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,14,Individual,No
16842,16842,2019-10-01,FL,HIOS,NetworkBlue,https://providersearch.floridablue.com/providersearch/pub/marketplace.htm,15,Individual,No
16842,16842,2019-10-01,FL,HIOS,BlueSelect,https://providersearch.floridablue.com/providersearch/pub/marketplace.htm,16,Individual,Yes
18628,18628,2019-10-01,FL,HIOS,HMO_Florida_Savings Plus_On Exchange,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,17,Individual,Yes
18628,18628,2019-10-01,FL,HIOS,OA HMO_Florida_Costco_Off Exchange,http://www.aetna.com/docfind/custom/costcoprogram/,13,Individual,Yes
18628,18628,2019-10-01,FL,HIOS,HMO_Florida_Savings Plus_Off Exchange,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),Yes
18628,18628,2019-10-01,FL,HIOS,OA HMO_Florida_Coventry One_Off Exchange,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=228&clientprodcode=122802,13,Individual,Yes
21663,21663,2019-10-01,FL,HIOS,Ambetter from Sunshine Health,http://ambetter.sunshinehealth.com/findadoc,13,Individual,No
27357,27357,2019-10-01,FL,HIOS,HFHP Individual,http://www.myHFHP.org/MP_directory_2019-10-01,13,Individual,No
27357,27357,2019-10-01,FL,HIOS,FHCA Individual,http://www.myFHCA.org/FHMP_directory_2019-10-01,14,Individual,No
27357,27357,2019-10-01,FL,HIOS,HFHP Small Group,http://www.myHFHP.org/MP_directory_2019-10-01,15,Individual,No
27357,27357,2019-10-01,FL,HIOS,FHCA Small Group,http://www.myFHCA.org/FHMP_directory_2019-10-01,13,Individual,No
30115,30115,2019-10-01,FL,HIOS,BlueDental Choice PPO,http://www.floridabluedental.com/Find-A-Dentist-National.aspx,13,SHOP (Small Group),No
30115,30115,2019-10-01,FL,HIOS,BlueDental Copayment PPO,http://www.floridabluedental.com/Find-A-Dentist-National.aspx,14,Individual,No
30219,30219,2019-10-01,FL,HIOS,Dental HMO/Managed Care,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_FL&planType=DUAL&custNum=0383201&networkID=2,15,Individual,No
30252,30252,2019-10-01,FL,HIOS,BlueCare,https://providersearch.floridablue.com/providersearch/pub/marketplace.htm,13,Individual,Yes
30252,30252,2019-10-01,FL,HIOS,MyBlue,https://providersearch.floridablue.com/providersearch/pub/marketplace.htm,13,Individual,Yes
35783,35783,2019-10-01,FL,HIOS,HMO Premier,https://www.humana.com/finder/search?customerId=1059&pfpkey=347,14,Individual,Yes
35783,35783,2019-10-01,FL,HIOS,HMO Select,https://www.humana.com/finder/search?customerId=1059&pfpkey=346,13,Individual,No
35783,35783,2019-10-01,FL,HIOS,Tampa Bay HUMx (HMOx),https://www.humana.com/finder/search?customerId=1059&pfpkey=799,14,Individual,No
35783,35783,2019-10-01,FL,HIOS,South Florida HUMx (HMOx),https://www.humana.com/finder/search?customerId=1059&pfpkey=798,15,Individual,No
35783,35783,2019-10-01,FL,HIOS,Volusia HUMx (HMOx),https://www.humana.com/finder/search?customerId=1059&pfpkey=930,16,Individual,No
35783,35783,2019-10-01,FL,HIOS,National POS - OpenAccess,https://www.humana.com/finder/search?customerId=1059&pfpkey=319,17,Individual,No
38897,38897,2019-10-01,FL,HIOS,DenteMax,https://www.truassure.com/find-a-provider,13,Individual,Yes
43274,43274,2019-10-01,FL,HIOS,EssentialSmile PPO,http://www.solsticecare.com/provider-search.aspx?a=20XHGS0L15,13,Individual,No
43274,43274,2019-10-01,FL,HIOS,EssentialSmile EPO,http://www.solsticecare.com/provider-search.aspx?a=20XHGS0L15,14,Individual,Yes
48121,48121,2019-10-01,FL,HIOS,Florida LocalPlus Network,http://www.cigna.com/ifp-providers,13,Individual,Yes
48121,48121,2019-10-01,FL,HIOS,Florida Dental Network,http://www.cigna.com/ifp-providers,13,Individual,No
48129,48129,2019-10-01,FL,HIOS,Renaissance Dental,http://www.renaissancedental.com/Find-a-Dentist,13,Individual,Yes
49193,49193,2019-10-01,FL,HIOS,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,Individual,No
49193,49193,2019-10-01,FL,HIOS,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,13,Individual,Yes
49193,49193,2019-10-01,FL,HIOS,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,13,Individual,No
54172,54172,2019-10-01,FL,HIOS,Molina Marketplace,https://eportal.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=fl&Coverage=MMP,14,Individual,No
56503,56503,2019-10-01,FL,HIOS,FHCP HMO Network,http://www.fhcp.com/find-providers/physician,13,Individual,Yes
57451,57451,2019-10-01,FL,HIOS,HMO_FL_Carelink_On/Off Exchange,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=228&clientprodcode=122801,13,Individual,No
57451,57451,2019-10-01,FL,HIOS,HMO_FL_Coventry One_Off Exchange,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=228&clientprodcode=122802,14,Individual,No
59667,59667,2019-10-01,FL,HIOS,"DentaQuest of Florida, Inc",https://govservices.dentaquest.com/Router.jsp?component=Main&source=Logon&action=ProviderDirectory2&state=FL&locale=en,13,SHOP (Small Group),Yes
65476,65476,2019-10-01,FL,HIOS,Ameritas PPO Dental Network,www.ameritas.com,13,SHOP (Small Group),Yes
68398,68398,2019-10-01,FL,HIOS,FL IEX Compass,http://www.uhc.com/find-a-physician/xflcompass,13,Individual,Yes
68398,68398,2019-10-01,FL,HIOS,FL SHOP Navigate,http://www.uhc.com/find-a-physician/shopflnavigate,13,SHOP (Small Group),Yes
71675,71675,2019-10-01,FL,HIOS,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,14,Individual,Yes
75196,75196,2019-10-01,FL,HIOS,Ameritas PPO Dental Network,www.standard.com,13,SHOP (Small Group),Yes
77150,77150,2019-10-01,FL,HIOS,HFI Small Group,http://www.myHFHP.org/MP_directory_2019-10-01,13,Individual,Yes
84141,84141,2019-10-01,FL,HIOS,Ameritas PPO Dental Network,www.reliancestandard.com,13,SHOP (Small Group),Yes
85019,85019,2019-10-01,FL,HIOS,Florida Exchange CAP,http://www.libertydentalplan.com/Florida/Florida-Dentist-Search.aspx,13,SHOP (Small Group),Yes
85543,85543,2019-10-01,FL,HIOS,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,SHOP (Small Group),Yes
93299,93299,2019-10-01,FL,HIOS,FL Exchange Network,http://www.healthplex.com/our_dentists/options?groupnumber=EXCHANGE-FL,13,Individual,No
97725,97725,2019-10-01,FL,HIOS,Delta Dental PPO,https://www.deltadentalins.com/find-a-dentist,13,SHOP (Small Group),No
97725,97725,2019-10-01,FL,HIOS,DeltaCare DHMO,https://www.deltadentalins.com/find-a-dentist,14,Individual,No
98534,98534,2019-10-01,FL,HIOS,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_FL&planType=DUAL&custNum=0383201&networkID=2,13,SHOP (Small Group),Yes
99787,99787,2019-10-01,FL,HIOS,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,Individual,Yes
17382,17382,2019-10-01,GA,HIOS,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,13,SHOP (Small Group),Yes
19419,19419,2019-10-01,GA,HIOS,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,13,Individual,No
22500,22500,2019-10-01,GA,HIOS,DenteMax,https://www.truassure.com/find-a-provider,13,SHOP (Small Group),No
